mol_id,smiles,pred_lambda,pred_phi,dist_lambda,score_lambda,score_phi,combined_score
9835,Cc1cc(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c1-c1cncc2c1-c1c(-c3c(C)cc(C)c(-n4nnc5ccccc54)c3C)cncc1[SiH2:2]2,570.4842,0.8227258,229.51581,0.0071799676,0.8227258,0.0059071444
8770,Cc1cc(C)c(-c2ccnc3cnncc23)c(C)c1-c1cnncc1-c1c(C)cc(C)c(-n2c3ccccc3c3ccncc32)c1C,568.1299,0.78135633,231.87012,0.006800408,0.78135633,0.0053135417
8458,CC(c1ccccc1)c1c2nc[nH]c2c(C(c2ccccc2)c2ccc3c4ccccc4c4[nH]cnc4c3c2)c2[nH]cnc12,568.215,0.7747438,231.78497,0.006813844,0.7747438,0.0052789836
8789,Cc1cc(C)c(-c2ccc3ccccc3c2-c2c(C)cc(C)c(N3c4ccccc4C(C)(C)c4ccccc43)c2C)c(C)c1-c1cccs1,564.24194,0.8136936,235.75806,0.00620948,0.8136936,0.005052614
9712,c1ccc(C(c2ccc3c(c2)sc2ncccc23)c2c(C(c3ccccc3)n3cccn3)ccc3cc4ccccc4cc23)cc1,565.7532,0.74713075,234.24683,0.0064339684,0.74713075,0.004807016
5366,O=Cc1ccc(C2CC(N3c4ccccc4Sc4ccccc43)CC(c3ccccc3)(c3ccccc3)C2)cc1,566.08356,0.7299702,233.91644,0.0064839195,0.7299702,0.004733068
8967,CN1c2ccccc2Sc2cc(C3CC(c4c(C5CC(c6ccnnc6)CC(c6ccccc6)(c6ccccc6)C5)ccc5ccccc45)CC(c4ccccc4)(c4ccccc4)C3)ccc21,561.4599,0.76534534,238.5401,0.0058130263,0.76534534,0.0044489726
9944,O=c1[nH]ccn1C1CC(c2c(C3CC(N4c5ccccc5Oc5ccccc54)CC(c4ccccc4)(c4ccccc4)C3)ccc3ccccc23)CC(c2ccccc2)(c2ccccc2)C1,558.4113,0.8158564,241.58868,0.0054027904,0.8158564,0.0044079013
5252,c1ccc(C2(c3ccccc3)CC(c3cnc4nccnc4n3)CC(c3ccnc4cnncc34)C2)cc1,563.54803,0.7177813,236.45197,0.006108575,0.7177813,0.004384621
8909,Cc1c(C)c(-c2c(C#N)cc(C#N)c(-c3c(C)c(C)c(-c4ccnc5c4[SiH2:2]c4cccnc4[SiH2]5)c(C)c3C)c2C#N)c(C)c(C)c1-c1cnc2sc3ncccc3c2c1,557.767,0.79858047,242.23297,0.005319236,0.79858047,0.0042478377
5286,O=Cc1ccc(C2CC(c3ccc4c(c3)oc3ncccc34)CC(c3ccccc3)(c3ccccc3)C2)cc1,558.8245,0.7714305,241.17548,0.005456949,0.7714305,0.0042096567
8489,C1=C(C(c2ccccc2)c2cnc3c(c2)-c2cc(C(c4ccccc4)c4c5scnc5cc5ncsc45)cnc2[SiH2:2]3)Cc2ccccc21,558.173,0.7835332,241.82703,0.005371755,0.7835332,0.0042089485
4353,CC1(C)c2ccccc2N(C(c2ccccc2)c2cnc3nccnc3n2)c2ccccc21,558.69336,0.77136797,241.30664,0.005439709,0.77136797,0.004196017
5239,c1ccc(C2(c3ccccc3)CC(c3cncc4nccnc34)CC(n3ccc4ccccc43)C2)cc1,562.3652,0.69584024,237.63483,0.0059396755,0.69584024,0.004133065
4354,CC1(C)c2ccccc2N(C(c2ccccc2)c2ccnc3c2ccc2cccnc23)c2ccccc21,560.1367,0.73222804,239.86328,0.0056319204,0.73222804,0.0041238503
8447,O=[SH](=O)c1cc(C(c2ccccc2)c2ccc3c(c2)[nH]c2ncccc23)cc(C(c2ccccc2)c2ccc3c(c2)oc2ccccc23)c1,557.2057,0.7830267,242.79431,0.0052473135,0.7830267,0.0041087866
4337,c1ccc(C(c2ccc3c(c2)[CH2:2]c2cccnc2[SiH2:2]3)c2ccc3c(c2)[nH]c2cnccc23)cc1,562.4854,0.68867564,237.51459,0.005956668,0.68867564,0.004102212
8788,Cc1cc(C)c(-c2ccc3ccccc3c2-c2c(C)cc(C)c(-c3cnc4c(c3)-c3cccnc3[SiH2:2]4)c2C)c(C)c1-c1ccc2[nH]c3c(C)cccc3c2c1,559.0338,0.73678964,240.96619,0.00548455,0.73678964,0.0040409593
7065,c1ccc(C2(c3ccccc3)CC(c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)CC(c3c4nc[nH]c4cc4[nH]cnc34)C2)cc1,554.79877,0.7889719,245.20123,0.004948023,0.7889719,0.003903851
8448,O=[SH](=O)c1cc(C(c2ccccc2)c2ccc3c(c2)[SiH2]c2cnccc2[SiH2:2]3)cc(C(c2ccccc2)n2c3ccccc3c3cnccc32)c1,557.3914,0.73920906,242.60858,0.005271021,0.73920906,0.0038963864
9958,O=Cc1cc(C2CC(P(c3ccccc3)c3ccccc3)CC(c3ccccc3)(c3ccccc3)C2)c(C=O)cc1C1CC(c2c3scnc3cc3ncsc23)CC(c2ccccc2)(c2ccccc2)C1,557.77844,0.7318001,242.22156,0.0053207073,0.7318001,0.0038936941
8490,c1ccc(C(c2ccc(-c3ccccn3)nc2)c2cncc3c2-c2c(C(c4ccccc4)c4cc5c6c(c4)CCCN6CCC5)cncc2[SiH2:2]3)cc1,558.0075,0.7142229,241.9925,0.005350296,0.7142229,0.0038213038
7084,O=C1C=CC(=O)C(C2CC(c3ccc4c5ccccc5c5[nH]cnc5c4c3)CC(c3ccccc3)(c3ccccc3)C2)=C1,555.9689,0.75030005,244.03113,0.005091694,0.75030005,0.0038202985
8850,Cc1cc(C)c(N2c3ccccc3CCc3ccccc32)c(C)c1-c1cncc2c1-c1c(-c3c(C)cc(C)c(-n4cccn4)c3C)cncc1[SiH2:2]2,557.6369,0.7203997,242.3631,0.00530249,0.7203997,0.0038199122
7625,Cc1cccc2c3cccc(C)c3n(-c3c4ccccc4c(-c4c(C#N)cc(C#N)cc4C#N)c4nsnc34)c12,557.0169,0.73102576,242.9831,0.005223308,0.73102576,0.0038183727
9756,Cc1cc(C)c(-c2cc(C#N)c(C#N)cc2-c2c(C)cc(C)c(-n3c4ccccc4c4cnccc43)c2C)c(C)c1C1=CC(C)c2ccccc21,554.3088,0.7712637,245.69122,0.004888871,0.7712637,0.003770609
5262,O=c1cc[nH]c2c(C3CC(c4ccc5c(c4)-c4ccncc4[SiH2:2]5)CC(c4ccccc4)(c4ccccc4)C3)cccc12,559.2086,0.6833998,240.79138,0.005507692,0.6833998,0.0037639558
5232,c1ccc(NC2CC(c3cccc4ccccc34)CC(c3ccccc3)(c3ccccc3)C2)cc1,559.007,0.6864498,240.99298,0.00548101,0.6864498,0.0037624382
8969,Cc1cccc2c3cccc(C)c3n(C3CC(c4cnc5ncc(C6CC(n7cnc8nc9nc[nH]c9cc87)CC(c7ccccc7)(c7ccccc7)C6)cc5c4)CC(c4ccccc4)(c4ccccc4)C3)c12,554.2983,0.76654017,245.70172,0.00488761,0.76654017,0.0037465496
3288,Cc1cccc2c3cccc(C)c3n(COCc3ccc4c(c3)-c3cnccc3[SiH2:2]4)c12,552.8495,0.7943553,247.15051,0.004716191,0.7943553,0.0037463312
6642,Cc1cc(C)c(-c2c3ccoc3cc3ccoc23)c(C)c1-c1ncns1,555.3144,0.7460154,244.68561,0.0050109113,0.7460154,0.003738217
9690,N#Cc1c(C(c2ccccc2)c2ccc3c(c2)sc2ccccc23)cc(C(c2ccccc2)n2c3ccccc3c(=O)c3ccccc32)c(C#N)c1C#N,554.69403,0.7523886,245.30597,0.004935329,0.7523886,0.003713285
5342,c1ccc(P(c2ccccc2)C2CC(c3ccc(-c4cnccn4)cc3)CC(c3ccccc3)(c3ccccc3)C2)cc1,559.7868,0.66334933,240.2132,0.0055848146,0.66334933,0.003704683
7612,c1ccc2c(c1)Oc1ccccc1N2c1c2ccccc2c(-c2cnc3oc4ncccc4c3c2)c2nsnc12,552.7997,0.7804145,247.20032,0.0047103884,0.7804145,0.0036760555
5245,CN(C)c1ccc(C2CC(c3ccc(C=O)cc3)CC(c3ccccc3)(c3ccccc3)C2)cc1,558.0457,0.68550545,241.95428,0.005355245,0.68550545,0.0036710496
7056,O=c1c2ccccc2n(C2CC(c3nc4nc5nc[nH]c5nc4[nH]3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc12,555.3655,0.72813356,244.63452,0.0050171777,0.72813356,0.0036531754
3606,c1ccc2c(c1)ccn2CSCc1cncc2c1-c1ccncc1[SiH2:2]2,556.79767,0.69473696,243.20233,0.005195544,0.69473696,0.0036095364
6975,O=Cc1ccc(C=O)c(C2CC(c3cccc4ncccc34)CC(c3ccccc3)(c3ccccc3)C2)c1,557.596,0.6798419,242.40399,0.0052972375,0.6798419,0.003601284
4316,c1ccc(C(c2cnc3c(c2)[SiH2:2]c2cccnc2-3)c2cnc3c(c2)[SiH2:2]c2cccnc2-3)cc1,553.6674,0.7460795,246.33258,0.004812339,0.7460795,0.0035903873
5359,N#Cc1ccc(C2CC(c3ccc4c(c3)[CH2:2]c3cccnc3[SiH2:2]4)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1,553.5214,0.7469937,246.47858,0.0047950586,0.7469937,0.0035818787
608,Cc1cccc2c3cccc(C)c3n(-c3ccnc4c3ccc3cccnc34)c12,553.74286,0.7425091,246.25714,0.0048212893,0.7425091,0.0035798512
7042,O=[SH](=O)c1cccc(C2CC(c3c4scnc4cc4ncsc34)CC(c3ccccc3)(c3ccccc3)C2)c1,558.8006,0.654609,241.1994,0.0054538003,0.654609,0.0035701068
7317,CC1(C)c2ccccc2N(C2CC(c3ccc(C(=O)C(F)(F)F)cc3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,554.0989,0.7312505,245.90112,0.0048637125,0.7312505,0.0035565924
5259,O=c1cc[nH]c2c(C3CC(c4nccc5[nH]ccc45)CC(c4ccccc4)(c4ccccc4)C3)cccc12,557.6154,0.6706978,242.38458,0.0052997298,0.6706978,0.0035545172
7588,N#CC(C#N)=c1c2ccccc2c(=C(C#N)C#N)c2cc(-n3c4ccccc4c(=O)c4ccccc43)ccc12,555.63965,0.7017338,244.36035,0.0050509237,0.7017338,0.003544404
5369,c1ccc(C2(c3ccccc3)CC(c3ccnc4c3ccc3cccnc34)CC(N3c4ccccc4Sc4ccccc43)C2)cc1,555.1066,0.7060279,244.89337,0.0049854917,0.7060279,0.0035198964
6021,C[SiH]1c2ccccc2-c2ccc(C(c3ccccc3)c3c4ncsc4cc4ncsc34)cc21,554.3846,0.7185013,245.61542,0.0048979833,0.7185013,0.0035192075
4987,Cc1cc(C)c(P(c2ccccc2)c2ccccc2)c(C)c1-c1cncc2nccnc12,553.58356,0.72634596,246.41644,0.004802406,0.72634596,0.0034882082
6956,Fc1cc(F)c(F)c(C2CC(n3cnc4ccccc43)CC(c3ccccc3)(c3ccccc3)C2)c1F,553.5084,0.7273042,246.49158,0.004793521,0.7273042,0.003486348
5360,O=Cc1ccc(C=O)c(C2CC(c3ccc4c(c3)[CH2:2]c3cccnc3[SiH2:2]4)CC(c3ccccc3)(c3ccccc3)C2)c1,555.04333,0.6993508,244.95667,0.004977768,0.6993508,0.0034812058
7091,c1ccc2c(c1)Oc1ccccc1N2c1cncc2c1-c1ccncc1[SiH2:2]2,554.8792,0.69790167,245.12079,0.004957791,0.69790167,0.0034600506
6962,c1ccc(C2(c3ccccc3)CC(c3cnc4sc5ncccc5c4c3)CC(c3nc4ccccc4o3)C2)cc1,561.56256,0.59318274,238.43744,0.0058272756,0.59318274,0.0034566394
5361,c1ccc(C2(c3ccccc3)CC(c3ccc(-c4ccncc4)cc3)CC(c3ccc4c(c3)[CH2:2]c3ncccc3[SiH2:2]4)C2)cc1,549.84216,0.78468025,250.15784,0.004376385,0.78468025,0.0034340627
5341,c1ccc(P(c2ccccc2)C2CC(c3ccc(-c4ccccn4)cc3)CC(c3ccccc3)(c3ccccc3)C2)cc1,552.3339,0.73560923,247.66608,0.004656415,0.73560923,0.0034253018
6989,N#Cc1ccc(C2CC(n3cnc4cc5nc[nH]c5cc43)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1,551.83356,0.74433887,248.16644,0.0045990106,0.74433887,0.0034232223
5339,N#Cc1ccc(C2CC(P(c3ccccc3)c3ccccc3)CC(c3ccccc3)(c3ccccc3)C2)cc1C#N,554.878,0.68876475,245.12201,0.004957642,0.68876475,0.003414649
9728,CN1c2ccccc2N(C)c2cc(C(c3ccccc3)c3c4ncsc4c(C(c4ccccc4)n4ccc5cc6ccoc6cc54)c4ncsc34)ccc21,555.89996,0.6680129,244.10004,0.005083138,0.6680129,0.0033956019
5314,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)-c3cnccc3[SiH2:2]4)CC(c3c[nH]c4nc5occc5nc34)C2)cc1,556.7652,0.6534726,243.2348,0.005191443,0.6534726,0.0033924659
1542,Cc1cccc2c3cccc(C)c3n(C#Cc3ccc(C#N)cc3C#N)c12,554.3472,0.69043,245.65277,0.0048934906,0.69043,0.0033786127
4241,CC1C=C(C(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)c2ccccc21,552.81036,0.717054,247.18964,0.0047116326,0.717054,0.003378495
5371,c1ccc(C2(c3ccccc3)CC(c3cncc4c3-c3ccncc3[SiH2:2]4)CC(N3c4ccccc4Sc4ccccc43)C2)cc1,560.084,0.60031754,239.91602,0.0056248005,0.60031754,0.0033766665
8994,c1ccc(N(c2ccccc2)C2CC(c3c4ccoc4c(C4CC(c5cccc6c5[SiH2:2]c5cccnc5[SiH2]6)CC(c5ccccc5)(c5ccccc5)C4)c4ccoc34)CC(c3ccccc3)(c3ccccc3)C2)cc1,548.42944,0.7937509,251.57056,0.004224002,0.7937509,0.0033528053
9676,O=S1(=O)c2ccccc2-c2ccc(C(c3ccccc3)c3ccc(C(c4ccccc4)c4cccs4)c4sccc34)cc21,552.2831,0.7097351,247.71692,0.004650555,0.7097351,0.0033006622
7281,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1ncns1,551.1927,0.7285204,248.80731,0.004526352,0.7285204,0.0032975397
9027,Cc1cccc2c3cccc(C)c3n(C3CC(c4cnc5sc6ncc(C7CC(c8ccc9cnccc9c8)CC(c8ccccc8)(c8ccccc8)C7)cc6c5c4)CC(c4ccccc4)(c4ccccc4)C3)c12,548.4681,0.77984136,251.53192,0.004228109,0.77984136,0.0032972542
7298,N#Cc1ccc(C2CC(n3ccc4cnccc43)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1C#N,556.6823,0.6360943,243.31769,0.005180986,0.6360943,0.0032955955
5367,O=C1NC(=O)c2c1cccc2C1CC(N2c3ccccc3Sc3ccccc32)CC(c2ccccc2)(c2ccccc2)C1,551.4904,0.7188818,248.50958,0.0045599863,0.7188818,0.003278091
5364,c1ccc(C2(c3ccccc3)CC(c3cnc4ncccc4c3)CC(c3ccnc4c3[CH2:2]c3cccnc3[SiH2:2]4)C2)cc1,549.9087,0.7408674,250.09131,0.0043836734,0.7408674,0.0032477207
6951,c1ccc(C2(c3ccccc3)CC(c3cccc4nn[nH]c34)CC(n3ccc4cnccc43)C2)cc1,554.41223,0.6599665,245.58777,0.00490131,0.6599665,0.0032347005
8771,Cc1cc(C)c(-c2ccnc3ncccc23)c(C)c1-c1cnncc1-c1c(C)cc(C)c(N2c3ccccc3Oc3ccccc32)c1C,554.20374,0.66279733,245.79626,0.0048762667,0.66279733,0.0032319766
1543,Cc1cccc2c3cccc(C)c3n(C#Cc3cnc4ncccc4c3)c12,550.72833,0.71489924,249.27167,0.0044743097,0.71489924,0.0031986807
9956,Cn1c2ccccc2c2ccc(C3CC(c4ccc(C5CC(N6c7ccccc7CCc7ccccc76)CC(c6ccccc6)(c6ccccc6)C5)c5ccsc45)CC(c4ccccc4)(c4ccccc4)C3)cc21,550.8639,0.7048982,249.13611,0.00448945,0.7048982,0.003164605
8992,CC1C=C(C2CC(c3ccc(-c4ccc(C5CC(c6ccc7c(c6)Oc6ccccc6O7)CC(c6ccccc6)(c6ccccc6)C5)cn4)nc3)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,549.6049,0.72709674,250.39508,0.0043504764,0.72709674,0.003163217
5310,Cc1cccc2c1[nH]c1ccc(C3CC(c4ccc5c(c4)-c4cnccc4[SiH2:2]5)CC(c4ccccc4)(c4ccccc4)C3)cc12,549.8478,0.7193403,250.15222,0.004377,0.7193403,0.0031485527
8667,Cc1cc(-c2ccc3cc4c(cc3c2)c2ccccc2n4C)cc(C)c1-c1cnncc1-c1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)c(C)c1,545.413,0.8044652,254.58698,0.0039135455,0.8044652,0.003148311
8769,Cc1cc(C)c(-c2cnncc2-c2c(C)cc(C)c(-n3cnc4nc5nc[nH]c5cc43)c2C)c(C)c1-c1ccc2c(c1)S(=O)(=O)c1ccccc1-2,554.8353,0.6355755,245.16467,0.004952459,0.6355755,0.0031476615
9680,O=Cc1cc(C(c2ccccc2)N2c3ccccc3Oc3ccccc32)c(C=O)cc1C(c1ccccc1)c1ccc2c(c1)Oc1ccccc1O2,553.0921,0.6566135,246.9079,0.0047445404,0.6566135,0.0031153294
6056,c1ccc(C(c2ccc3c4ccccc4c4[nH]cnc4c3c2)c2cncc3ccccc23)cc1,550.58685,0.69860065,249.41315,0.0044585536,0.69860065,0.0031147485
7771,Cc1cccc2c3cccc(C)c3n(-c3cnc4c(c3)[SiH2:2]c3cccnc3-4)c12,552.23846,0.670463,247.76154,0.0046454174,0.670463,0.0031145806
8936,Cc1c(C)c(-c2cncc3c2[nH]c2c(-c4c(C)c(C)c(-c5ccc6c(c5)[nH]c5ncccc56)c(C)c4C)cncc23)c(C)c(C)c1-c1ccc2c(c1)[SiH2]c1cnccc1[SiH2:2]2,549.9714,0.7093573,250.02863,0.00439055,0.7093573,0.0031144687
5340,c1ccc(P(c2ccccc2)C2CC(c3ccnc4cnncc34)CC(c3ccccc3)(c3ccccc3)C2)cc1,554.8023,0.6287546,245.1977,0.0049484516,0.6287546,0.0031113618
7299,N#Cc1cc(C#N)c(C2CC(n3ccc4cnccc43)CC(c3ccccc3)(c3ccccc3)C2)c(C#N)c1,554.9171,0.6265598,245.08289,0.0049623977,0.6265598,0.0031092388
5324,Fc1c(F)c(F)c(C2CC(N3c4ccccc4Oc4ccccc43)CC(c3ccccc3)(c3ccccc3)C2)c(F)c1F,553.0654,0.65522355,246.93457,0.0047414172,0.65522355,0.0031066881
6958,c1ccc(C2(c3ccccc3)CC(c3cccc4cc5ccccc5cc34)CC(n3cnc4ccccc43)C2)cc1,555.93396,0.6090251,244.06604,0.0050873584,0.6090251,0.003098329
8418,c1ccc2c(c1)ccn2C1CCC(c2cncc3c2-c2c(C4CCC(n5cnc6ccccc65)CC4)cncc2[SiH2:2]3)CC1,549.58234,0.71163094,250.41766,0.004348017,0.71163094,0.0030941833
9951,c1ccc(P(c2ccccc2)C2CC(c3ccc(C4CC(c5c6ncsc6cc6ncsc56)CC(c5ccccc5)(c5ccccc5)C4)c4nccnc34)CC(c3ccccc3)(c3ccccc3)C2)cc1,554.0555,0.6359833,245.94452,0.004858525,0.6359833,0.0030899406
698,CC1(C)c2ccccc2N(c2ccc(-c3cccnc3)cc2)c2ccccc21,548.4734,0.72882843,251.52661,0.0042286734,0.72882843,0.0030819774
7458,Cc1cccc2c3cccc(C)c3n(-c3ccc(-c4ccnc5ccncc45)s3)c12,549.8798,0.7021822,250.12018,0.004380509,0.7021822,0.0030759152
5283,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)[nH]c3ncccc34)CC(c3ccc4c(c3)oc3ncccc34)C2)cc1,552.06354,0.66459066,247.93646,0.0046253214,0.66459066,0.0030739454
8016,C(=Cc1ccc(C=Cc2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)c2ccsc12)c1ccc2c(c1)[nH]c1ncccc12,554.4278,0.6267134,245.5722,0.0049031847,0.6267134,0.0030728916
4301,c1ccc(C(c2ccc3c(c2)[nH]c2ccccc23)c2ccnc3c2ccc2cccnc23)cc1,550.39716,0.69168025,249.60284,0.0044375006,0.69168025,0.0030693316
8581,Cc1cc(-c2cnncc2-c2cc(C)c(-n3cnc4nc5nc[nH]c5cc43)cc2C)c(C)cc1-c1ccc2cnc3ccccc3c2c1,552.7545,0.65190864,247.24548,0.004705132,0.65190864,0.0030673163
7006,c1ccc(C2(c3ccccc3)CC(c3cccc4nn[nH]c34)CC(C3c4ccccc4-c4ccccc43)C2)cc1,551.6499,0.66966945,248.3501,0.004578089,0.66966945,0.0030658063
4777,Cc1cc(-n2c3ccncc3c3cnccc32)cc(C)c1-c1cccc2sccc12,547.90814,0.7331488,252.09186,0.0041689114,0.7331488,0.0030564324
9993,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)-c3cccnc3[SiH2:2]4)CC(c3ccc4cc5ccccc5cc4c3C3CC(c4cccc5c4[SiH2:2]c4cccnc4[SiH2]5)CC(c4ccccc4)(c4ccccc4)C3)C2)cc1,547.83185,0.7336526,252.16815,0.0041608997,0.7336526,0.003052655
4298,c1ccc(C(c2cnc3ncccc3c2)c2ccc3cnc4ccccc4c3c2)cc1,552.487,0.65204614,247.513,0.004674097,0.65204614,0.003047727
7618,O=C1C=CC(=O)c2c1cccc2-c1c2ccccc2c(N2c3ccccc3Sc3ccccc32)c2nsnc12,548.94794,0.71113783,251.05206,0.004279402,0.71113783,0.0030432448
4331,Cc1cccc2c3cccc(C)c3n(C(c3ccccc3)c3cnccn3)c12,553.79156,0.62904996,246.20844,0.004827074,0.62904996,0.0030364706
5046,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1C#N,548.48444,0.71693367,251.51556,0.0042298487,0.71693367,0.0030325209
7044,c1ccc(C2(c3ccccc3)CC(c3cnc4oc5ncccc5c4c3)CC(c3c4scnc4cc4ncsc34)C2)cc1,554.99994,0.6091024,245.00006,0.0049724802,0.6091024,0.0030287497
7145,Cc1cccc2c3cccc(C)c3n(C(c3ccccc3)c3cncc4c3-c3ccncc3[SiH2:2]4)c12,549.97784,0.68819416,250.02216,0.0043912604,0.68819416,0.0030220398
7609,N#Cc1cc(C#N)c(-c2c3ccccc3c(N3c4ccccc4Oc4ccccc43)c3nsnc23)c(C#N)c1,548.6227,0.710565,251.37732,0.004244577,0.710565,0.0030160479
9722,c1ccc(C(c2ccc3c(c2)Oc2ccccc2O3)c2cncc3c2-c2c(C(c4ccccc4)n4ccc5cc6ccoc6cc54)cncc2[SiH2:2]3)cc1,551.8304,0.655816,248.16962,0.004598648,0.655816,0.003015867
9682,O=[SH](=O)c1cc(C(C2=Cc3ccccc3C2)c2ccccc2)cc(C(c2ccccc2)n2cnnc2)c1,551.7189,0.6568081,248.28113,0.004585936,0.6568081,0.00301208
6992,CC1c2ccccc2-c2ccc(C3CC(n4cnc5cc6nc[nH]c6cc54)CC(c4ccccc4)(c4ccccc4)C3)cc21,548.98956,0.7012881,251.01044,0.004283876,0.7012881,0.0030042315
4826,Cc1cc(N2c3ccccc3CCc3ccccc32)cc(C)c1-c1cccc2c1C(=O)C=CC2=O,546.53296,0.74436486,253.46704,0.0040264833,0.74436486,0.0029971728
9759,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1-c1ccc2ccccc2c1-c1c(C)cc(C)c(-n2cccn2)c1C,548.155,0.713131,251.84497,0.004194926,0.713131,0.0029915317
4325,c1ccc(C(c2cnc3sc4ncccc4c3c2)c2c3ccoc3cc3ccoc23)cc1,550.3237,0.6747415,249.67627,0.0044293744,0.6747415,0.0029886828
9673,c1ccc(C(c2ccc3cnc4ccccc4c3c2)c2nc3nccnc3nc2C(c2ccccc2)n2cnnc2)cc1,551.7708,0.6504473,248.22919,0.004591853,0.6504473,0.0029867582
6976,c1ccc(C2(c3ccccc3)CC(c3ccc4c(c3)oc3ccccc34)CC(c3cccc4ncccc34)C2)cc1,550.31104,0.67070776,249.68896,0.00442797,0.67070776,0.0029698738
5238,C1=C(C2CC(c3ccc4c(c3)-c3ccncc3[SiH2:2]4)CC(c3ccccc3)(c3ccccc3)C2)Cc2ccccc21,550.10516,0.6711388,249.89484,0.0044052578,0.6711388,0.0029565394
8797,Cc1cc(C)c(-c2nc3nccnc3nc2-c2c(C)cc(C)c(-c3ccc4c(c3)-c3ccncc3[SiH2:2]4)c2C)c(C)c1-c1cc2c3c(c1)CCCN3CCC2,548.06006,0.70625436,251.93994,0.004184903,0.70625436,0.002955606
5928,c1ccc(C(c2cnc3c(c2)-c2cccnc2[SiH2:2]3)n2nnc3ccccc32)cc1,549.9616,0.6717844,250.03839,0.004389478,0.6717844,0.0029487829
4293,CN(C)c1ccc2cc(C(c3ccccc3)c3ccc4c(c3)[nH]c3ncccc34)ccc2c1,548.4388,0.6978384,251.56122,0.0042249938,0.6978384,0.002948363
7025,c1ccc(C2(c3ccccc3)CC(c3nc4nc5ocnc5nc4o3)CC(N3c4ccccc4Oc4ccccc43)C2)cc1,547.89996,0.7048349,252.10004,0.0041680518,0.7048349,0.0029377881
4290,c1ccc(C(c2ccc3c(c2)-c2cccnc2[SiH2:2]3)c2cnc3oc4ncccc4c3c2)cc1,551.9983,0.636116,248.00171,0.004617844,0.636116,0.0029374845
7070,CC1(C)c2ccccc2N(C2CC(c3c4ncsc4cc4ncsc34)CC(c3ccccc3)(c3ccccc3)C2)c2ccccc21,548.69415,0.69056547,251.30585,0.0042522093,0.69056547,0.0029364289
8474,CC1C=C(C(c2ccccc2)c2cncc3c2[nH]c2c(C(c4ccccc4)n4cnc5nc6nc[nH]c6nc54)cncc23)c2ccccc21,548.18085,0.6994145,251.81915,0.004197655,0.6994145,0.0029359006
4237,CN(C)c1ccc(C(c2ccccc2)c2cccc([SH](=O)=O)c2)cc1,550.0634,0.66614044,249.93658,0.004400664,0.66614044,0.0029314603
5288,c1ccc(N(c2ccccc2)C2CC(c3ccnc4c3ccc3cccnc34)CC(c3ccccc3)(c3ccccc3)C2)cc1,550.507,0.6575839,249.49298,0.0044496832,0.6575839,0.00292604
5398,Cn1c2ccccc2c2cc3cc(C4CC(c5ccc(-c6ccccn6)cc5)CC(c5ccccc5)(c5ccccc5)C4)ccc3cc21,550.356,0.6596338,249.64398,0.004432946,0.6596338,0.002924121
9709,CN(C)c1ccc2cc(C(c3ccccc3)c3ccc4c(c3)[nH]c3cc(C(c5ccccc5)N5c6ccccc6C(C)(C)c6ccccc65)ccc34)ccc2c1,553.63025,0.6076972,246.36975,0.0048079337,0.6076972,0.0029217678
9137,N#Cc1cc(C#CC2c3ccccc3-c3ccccc32)c(C#Cn2cc[nH]c2=O)cc1C#N,547.6154,0.7057959,252.38458,0.0041382434,0.7057959,0.0029207552
6968,c1ccc(C2(c3ccccc3)CC(c3c[nH]c4nc5occc5nc34)CC(n3nnc4ccccc43)C2)cc1,553.99066,0.601883,246.00934,0.0048507857,0.601883,0.0029196055
7052,CC1(C)c2ccccc2-c2ccc(C3CC(c4c5nc[nH]c5cc5[nH]cnc45)CC(c4ccccc4)(c4ccccc4)C3)cc21,548.20526,0.69433427,251.79474,0.0042002364,0.69433427,0.002916368
6018,Cc1cccc2c3cccc(C)c3n(C(c3ccccc3)c3c4[nH]cnc4nc4nc[nH]c34)c12,549.55383,0.6710788,250.44617,0.0043449155,0.6710788,0.0029157808
9723,c1ccc(C(c2cncc3c2-c2c(C(c4ccccc4)n4c5ccccc5c5cnccc54)cncc2[SiH2:2]3)N2c3ccccc3CCc3ccccc32)cc1,546.8477,0.71772546,253.15228,0.0040587145,0.71772546,0.0029130427
4112,c1ccc2c(c1)[nH]c1cc(C3CCC(n4c5ccccc5c5ccccc54)CC3)ccc12,546.34094,0.7263107,253.65906,0.0040069255,0.7263107,0.0029102727
